;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;ID_SEGURADO_MATRICULA;ID_SEGURADO_CPF;ID_SEGURADO_PIS_PASEP;CO_SEXO_SEGURADO;ID_DEPENDENTE;ID_DEPENDENTE_CPF;DT_NASC_DEPENDENTE;CO_SEXO_DEPENDENTE;CO_CONDICAO_DEPENDENTE;CO_TIPO_DEPENDECIA;idades_dependentes
7070;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_447;447;447;1;dep_7071;20591;2007-12-05;1;1;2;14
7071;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_449;449;449;1;dep_7072;20593;2002-12-06;1;1;2;19
7072;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_450;450;450;2;dep_7073;20594;2005-12-05;2;1;2;16
7073;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_451;451;451;1;dep_7074;20595;2010-12-04;1;1;2;11
7074;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_452;452;452;1;dep_7075;20596;2013-12-03;1;1;2;8
7075;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_453;453;453;2;dep_7076;20597;2014-12-03;1;1;2;7
7076;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_454;454;454;1;dep_7077;20598;2011-12-04;1;1;2;10
7077;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_455;455;455;1;dep_7078;20599;2006-12-05;1;1;2;15
7078;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_456;456;456;1;dep_7079;20600;2007-12-05;2;1;2;14
7079;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_457;457;457;1;dep_7080;20601;2001-12-06;2;1;2;20
7080;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_458;458;458;2;dep_7081;20602;2015-12-03;2;1;2;6
7081;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_459;459;459;1;dep_7082;20603;2011-12-04;2;1;2;10
7082;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_460;460;460;1;dep_7083;20604;2013-12-03;2;1;2;8
7083;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_461;461;461;1;dep_7084;20605;2005-12-05;1;1;2;16
7084;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_462;462;462;2;dep_7085;20606;2011-12-04;2;1;2;10
7085;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_463;463;463;1;dep_7086;20607;1998-12-07;1;2;4;42
7086;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_464;464;464;1;dep_7087;20608;2020-12-01;2;1;2;1
7087;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_465;465;465;1;dep_7088;20609;2011-12-04;1;1;2;10
7088;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_466;466;466;2;dep_7089;20610;2009-12-04;2;1;2;12
7089;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_467;467;467;2;dep_7090;20611;2020-12-01;1;2;4;1
7090;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_468;468;468;1;dep_7091;20612;2008-12-04;1;1;2;13
7091;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_470;470;470;2;dep_7092;20614;2009-12-04;1;1;2;12
7092;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_472;472;472;1;dep_7093;20616;2009-12-04;1;1;2;12
7093;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_473;473;473;1;dep_7094;20617;2008-12-04;2;1;2;13
7094;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_474;474;474;2;dep_7095;20618;2020-12-01;1;1;2;1
7095;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_476;476;476;2;dep_7096;20620;2018-12-02;2;1;2;3
7096;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_477;477;477;1;dep_7097;20621;2013-12-03;2;1;2;8
7097;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_478;478;478;1;dep_7098;20622;2005-12-05;1;1;2;16
7098;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_479;479;479;1;dep_7099;20623;2002-12-06;1;1;2;19
7099;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_480;480;480;1;dep_7100;20624;2012-12-03;1;1;2;9
7100;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_481;481;481;1;dep_7101;20625;2017-12-02;1;1;2;4
7101;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_482;482;482;2;dep_7102;20626;2018-12-02;2;1;2;3
7102;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_484;484;484;1;dep_7103;20628;2020-12-01;1;1;2;1
7103;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_485;485;485;2;dep_7104;20629;2010-12-04;1;2;4;11
7104;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_486;486;486;1;dep_7105;20630;2007-12-05;2;1;2;14
7105;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_488;488;488;1;dep_7106;20632;2005-12-05;1;1;2;16
7106;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_490;490;490;1;dep_7107;20634;2013-12-03;1;1;2;8
7107;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_493;493;493;1;dep_7108;20637;2015-12-03;2;1;2;6
7108;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_494;494;494;2;dep_7109;20638;2007-12-05;1;1;2;14
7109;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_495;495;495;1;dep_7110;20639;2004-12-05;1;1;2;17
7110;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_497;497;497;1;dep_7111;20641;2016-12-02;1;1;2;5
7111;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_498;498;498;2;dep_7112;20642;2010-12-04;2;1;2;11
7112;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_499;499;499;1;dep_7113;20643;2008-12-04;2;1;2;13
7113;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_500;500;500;1;dep_7114;20644;2008-12-04;2;1;2;13
7114;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_501;501;501;1;dep_7115;20645;2017-12-02;1;1;2;4
7115;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_502;502;502;1;dep_7116;20646;1985-12-10;1;1;2;9
7116;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_503;503;503;1;dep_7117;20647;2010-12-04;2;1;2;11
7117;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_506;506;506;1;dep_7118;20650;2016-12-02;2;1;2;5
7118;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_507;507;507;1;dep_7119;20651;2018-12-02;1;1;2;3
7119;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_508;508;508;2;dep_7120;20652;2017-12-02;2;1;2;4
7120;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_510;510;510;1;dep_7121;20654;2017-12-02;1;1;2;4
7121;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_511;511;511;1;dep_7122;20655;2014-12-03;1;1;2;7
7122;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_512;512;512;2;dep_7123;20656;2016-12-02;1;1;2;5
7123;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_513;513;513;1;dep_7124;20657;2012-12-03;1;1;2;9
7124;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_514;514;514;1;dep_7125;20658;2014-12-03;2;1;2;7
7125;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_515;515;515;2;dep_7126;20659;2014-12-03;2;1;2;7
7126;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_516;516;516;1;dep_7127;20660;2009-12-04;2;1;2;12
7127;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_517;517;517;2;dep_7128;20661;2020-12-01;2;1;2;1
7128;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_518;518;518;1;dep_7129;20662;2007-12-05;1;1;2;14
7129;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_519;519;519;1;dep_7130;20663;2015-12-03;1;1;2;6
7130;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_520;520;520;1;dep_7131;20664;2001-12-06;1;1;2;20
7131;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_521;521;521;1;dep_7132;20665;2014-12-03;1;2;4;7
7132;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_523;523;523;2;dep_7133;20667;2015-12-03;1;1;2;6
7133;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_524;524;524;1;dep_7134;20668;2007-12-05;2;1;2;14
7134;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_525;525;525;2;dep_7135;20669;2019-12-02;1;1;2;2
7135;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_526;526;526;1;dep_7136;20670;2007-12-05;2;1;2;14
7136;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_527;527;527;1;dep_7137;20671;2001-12-06;1;2;4;42
7137;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_528;528;528;1;dep_7138;20672;2017-12-02;2;2;4;4
7138;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_529;529;529;2;dep_7139;20673;2016-12-02;1;2;4;5
7139;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_530;530;530;1;dep_7140;20674;2014-12-03;2;1;2;7
7140;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_531;531;531;2;dep_7141;20675;2018-12-02;2;1;2;3
7141;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_533;533;533;1;dep_7142;20677;2005-12-05;1;1;2;16
7142;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_534;534;534;1;dep_7143;20678;2014-12-03;1;1;2;7
7143;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_535;535;535;2;dep_7144;20679;2020-12-01;2;1;2;1
7144;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_536;536;536;1;dep_7145;20680;2007-12-05;2;1;2;14
7145;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_537;537;537;1;dep_7146;20681;2009-12-04;1;1;2;12
7146;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_539;539;539;1;dep_7147;20683;2016-12-02;2;1;2;5
7147;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_540;540;540;2;dep_7148;20684;2013-12-03;2;1;2;8
7148;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_541;541;541;1;dep_7149;20685;2003-12-06;1;1;2;18
7149;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_542;542;542;2;dep_7150;20686;2015-12-03;1;1;2;6
7150;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_543;543;543;2;dep_7151;20687;2009-12-04;1;1;2;12
7151;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_544;544;544;1;dep_7152;20688;2012-12-03;2;1;2;9
7152;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_545;545;545;1;dep_7153;20689;2016-12-02;1;1;2;5
7153;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_546;546;546;1;dep_7154;20690;2009-12-04;1;2;4;12
7154;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_547;547;547;1;dep_7155;20691;2018-12-02;1;1;2;3
7155;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_548;548;548;2;dep_7156;20692;2019-12-02;1;1;2;2
7156;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_549;549;549;1;dep_7157;20693;2016-12-02;1;1;2;5
7157;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_550;550;550;1;dep_7158;20694;2010-12-04;2;1;2;11
7158;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_551;551;551;2;dep_7159;20695;2019-12-02;2;1;2;2
7159;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_552;552;552;1;dep_7160;20696;2002-12-06;2;1;2;19
7160;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_553;553;553;2;dep_7161;20697;2016-12-02;1;2;4;5
7161;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_554;554;554;1;dep_7162;20698;1996-12-07;2;1;2;9
7162;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_555;555;555;1;dep_7163;20699;2019-12-02;1;1;2;2
7163;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_556;556;556;1;dep_7164;20700;2013-12-03;1;1;2;8
7164;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_557;557;557;2;dep_7165;20701;2017-12-02;2;1;2;4
7165;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_558;558;558;1;dep_7166;20702;2017-12-02;2;1;2;4
7166;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_559;559;559;1;dep_7167;20703;2018-12-02;1;1;2;3
7167;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_560;560;560;1;dep_7168;20704;2003-12-06;2;1;2;18
7168;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_562;562;562;1;dep_7169;20706;1995-12-08;1;1;2;9
7169;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_563;563;563;1;dep_7170;20707;2009-12-04;1;1;2;12
7170;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_564;564;564;1;dep_7171;20708;2020-12-01;2;1;2;1
7171;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_565;565;565;2;dep_7172;20709;2000-12-06;1;1;2;9
7172;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_567;567;567;2;dep_7173;20711;2018-12-02;1;1;2;3
7173;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_568;568;568;1;dep_7174;20712;2004-12-05;2;1;2;17
7174;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_569;569;569;2;dep_7175;20713;2011-12-04;1;1;2;10
7175;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_570;570;570;2;dep_7176;20714;2014-12-03;1;1;2;7
7176;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_572;572;572;1;dep_7177;20716;2013-12-03;2;1;2;8
7177;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_573;573;573;2;dep_7178;20717;2012-12-03;2;1;2;9
7178;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_574;574;574;1;dep_7179;20718;2016-12-02;2;1;2;5
7179;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_575;575;575;2;dep_7180;20719;2020-12-01;2;1;2;1
7180;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_577;577;577;1;dep_7181;20721;2020-12-01;1;1;2;1
7181;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_578;578;578;1;dep_7182;20722;2002-12-06;1;1;2;19
7182;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_579;579;579;1;dep_7183;20723;2009-12-04;1;1;2;12
7183;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_581;581;581;1;dep_7184;20725;2018-12-02;2;1;2;3
7184;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_582;582;582;1;dep_7185;20726;2009-12-04;1;1;2;12
7185;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_583;583;583;1;dep_7186;20727;2014-12-03;1;1;2;7
7186;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_584;584;584;2;dep_7187;20728;2014-12-03;1;1;2;7
7187;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_585;585;585;1;dep_7188;20729;2019-12-02;2;1;2;2
7188;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_586;586;586;2;dep_7189;20730;2015-12-03;2;1;2;6
7189;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_587;587;587;2;dep_7190;20731;2017-12-02;1;1;2;4
7190;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_588;588;588;2;dep_7191;20732;2016-12-02;2;1;2;5
7191;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_590;590;590;1;dep_7192;20734;2014-12-03;1;1;2;7
7192;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_591;591;591;1;dep_7193;20735;2020-12-01;1;1;2;1
7193;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_592;592;592;1;dep_7194;20736;2000-12-06;2;1;2;9
7194;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_594;594;594;2;dep_7195;20738;2001-12-06;2;1;2;20
7195;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_595;595;595;1;dep_7196;20739;2015-12-03;2;1;2;6
7196;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_596;596;596;2;dep_7197;20740;2010-12-04;2;1;2;11
7197;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_597;597;597;1;dep_7198;20741;2018-12-02;1;1;2;3
7198;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_598;598;598;2;dep_7199;20742;2017-12-02;1;1;2;4
7199;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_601;601;601;1;dep_7200;20745;1998-12-07;1;1;2;9
7200;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_602;602;602;1;dep_7201;20746;2018-12-02;1;1;2;3
7201;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_603;603;603;1;dep_7202;20747;2007-12-05;2;1;2;14
7202;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_604;604;604;1;dep_7203;20748;2007-12-05;2;1;2;14
7203;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_605;605;605;2;dep_7204;20749;2019-12-02;1;1;2;2
7204;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_606;606;606;1;dep_7205;20750;2010-12-04;1;1;2;11
7205;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_607;607;607;2;dep_7206;20751;2017-12-02;1;1;2;4
7206;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_608;608;608;1;dep_7207;20752;2005-12-05;1;1;2;16
7207;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_609;609;609;2;dep_7208;20753;2017-12-02;2;1;2;4
7208;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_610;610;610;1;dep_7209;20754;2007-12-05;1;1;2;14
7209;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_611;611;611;1;dep_7210;20755;2012-12-03;1;1;2;9
7210;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_612;612;612;2;dep_7211;20756;2011-12-04;1;1;2;10
7211;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_613;613;613;1;dep_7212;20757;2009-12-04;2;1;2;12
7212;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_614;614;614;1;dep_7213;20758;2013-12-03;2;1;2;8
7213;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_615;615;615;1;dep_7214;20759;2010-12-04;2;1;2;11
7214;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_616;616;616;1;dep_7215;20760;2007-12-05;1;1;2;14
7215;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_617;617;617;1;dep_7216;20761;2015-12-03;2;1;2;6
7216;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_618;618;618;1;dep_7217;20762;2014-12-03;2;1;2;7
7217;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_619;619;619;1;dep_7218;20763;2000-12-06;1;1;2;9
7218;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_620;620;620;2;dep_7219;20764;2012-12-03;1;1;2;9
7219;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_621;621;621;1;dep_7220;20765;2015-12-03;2;1;2;6
7220;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_625;625;625;1;dep_7221;20769;2008-12-04;2;1;2;13
7221;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_627;627;627;1;dep_7222;20771;2011-12-04;2;1;2;10
7222;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_628;628;628;2;dep_7223;20772;2001-12-06;2;1;2;20
7223;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_631;631;631;1;dep_7224;20775;2011-12-04;2;1;2;10
7224;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_632;632;632;1;dep_7225;20776;2019-12-02;1;1;2;2
7225;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_633;633;633;2;dep_7226;20777;2020-12-01;2;1;2;1
7226;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_634;634;634;1;dep_7227;20778;2014-12-03;2;1;2;7
7227;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_635;635;635;2;dep_7228;20779;2005-12-05;2;1;2;16
7228;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_636;636;636;1;dep_7229;20780;2006-12-05;2;1;2;15
7229;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_637;637;637;2;dep_7230;20781;2001-12-06;1;1;2;20
7230;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_638;638;638;1;dep_7231;20782;2015-12-03;1;1;2;6
7231;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_639;639;639;2;dep_7232;20783;2011-12-04;2;1;2;10
7232;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_640;640;640;1;dep_7233;20784;2012-12-03;1;1;2;9
7233;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_642;642;642;2;dep_7234;20786;2007-12-05;2;1;2;14
7234;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_643;643;643;1;dep_7235;20787;2016-12-02;2;1;2;5
7235;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_644;644;644;2;dep_7236;20788;2008-12-04;1;1;2;13
7236;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_645;645;645;1;dep_7237;20789;2007-12-05;1;1;2;14
7237;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_646;646;646;1;dep_7238;20790;2005-12-05;2;1;2;16
7238;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_647;647;647;1;dep_7239;20791;2014-12-03;2;1;2;7
7239;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_648;648;648;1;dep_7240;20792;2019-12-02;2;1;2;2
7240;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_649;649;649;2;dep_7241;20793;2018-12-02;1;1;2;3
7241;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_651;651;651;1;dep_7242;20795;2007-12-05;1;1;2;14
7242;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_652;652;652;1;dep_7243;20796;2020-12-01;1;1;2;1
7243;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_653;653;653;1;dep_7244;20797;2018-12-02;1;1;2;3
